sample_index_in_test,global_index,active_count,active_count_interval,field_rmse_pa,field_mae_pa,field_r2,roi_curve_rmse_pa,roi_curve_mae_pa,high_response_rmse_pa,true_peak_pa,true_peak_freq_mhz,true_center_6db_mhz,true_bandwidth_6db_mhz,true_fbw_6db,pred_peak_pa,abs_err_peak_pa,pred_peak_freq_mhz,abs_err_peak_freq_mhz,pred_center_6db_mhz,abs_err_center_6db_mhz,pred_bandwidth_6db_mhz,abs_err_bandwidth_6db_mhz,pred_fbw_6db,abs_err_fbw_6db
723,5725,1221,849-1267,419.9728264158968,186.64927900019106,0.9993700024415773,232.39122584038805,147.53108016304347,984.8203264783003,111220.25,3.55,3.775,0.4500000000000002,0.11920529801324509,111997.921875,777.671875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
724,707,1764,1679-2092,550.7782118394017,207.7550235401983,0.9994835614600857,609.019182123256,216.69474991508153,1615.9141096162427,168538.375,3.55,3.775,0.4500000000000002,0.11920529801324509,165823.546875,2714.828125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
725,7478,1355,1268-1678,759.8256154126668,260.1458628015601,0.9983921055589114,1085.7213176483192,363.76728091032606,2295.5186573753904,129085.7734375,3.55,3.775,0.4500000000000002,0.11920529801324509,124155.7421875,4930.03125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
726,3063,1171,849-1267,648.2954262407143,230.61754493036685,0.9983467689918127,861.380550788154,310.2567563264266,1854.8069579135831,106485.890625,3.55,3.775,0.4500000000000002,0.11920529801324509,104027.671875,2458.21875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
727,328,1236,849-1267,410.221973415751,181.40319614788552,0.9994151097822692,232.53556129305065,138.51412300441575,1051.2763451199314,111914.9609375,3.55,3.775,0.4500000000000002,0.11920529801324509,112635.609375,720.6484375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
728,4393,1208,849-1267,339.68725587699686,154.3353512504246,0.9995815118158291,148.47265930013845,95.49057935631794,916.2522198707426,109463.96875,3.55,3.775,0.4500000000000002,0.11920529801324509,109051.6484375,412.3203125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
729,7935,1906,1679-2092,756.1584261472937,247.66623811021887,0.9991500087089947,1073.5275327148604,383.3756262737772,2242.4250888512943,180820.78125,3.55,3.775,0.4500000000000002,0.11920529801324509,177517.8125,3302.96875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
730,5084,1521,1268-1678,475.2988030608612,192.2845048737899,0.9994879309544881,446.0418256763918,202.87546705163044,1224.918739704834,140060.125,3.55,3.775,0.4500000000000002,0.11920529801324509,140758.53125,698.40625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
731,6114,2452,2093-2500,508.47080651998925,135.4861285941746,0.9997202479994934,571.5226049075176,182.111083984375,1348.936426621087,216318.71875,3.55,3.775,0.4500000000000002,0.11920529801324509,216854.3125,535.59375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
732,5820,879,849-1267,529.9460336536766,209.1852024554709,0.9980115159271703,628.8463412326822,214.43437393851903,1468.445758888777,77449.2734375,3.55,3.775,0.4500000000000002,0.11920529801324509,74546.5625,2902.7109375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
733,3289,2183,2093-2500,596.2496824768068,202.52000824186905,0.999546921282006,656.456381995612,286.8015879755435,1671.593536669031,198369.046875,3.55,3.775,0.4500000000000002,0.11920529801324509,200391.5625,2022.515625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
734,7719,1800,1679-2092,842.7864162977028,289.3746698940111,0.9987492082711116,1109.6602310691017,421.36033033288044,2196.8808368487435,164750.3125,3.55,3.775,0.4500000000000002,0.11920529801324509,168556.0,3805.6875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
735,6551,1677,1268-1678,392.77114125352574,160.44227011559528,0.9997030074623394,305.1712383835828,133.60817552649456,972.4692642286087,155355.40625,3.55,3.775,0.4500000000000002,0.11920529801324509,156661.1875,1305.78125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
736,8313,1772,1679-2092,389.31225424633357,171.33504156865658,0.9997358179992584,329.10166581363995,169.0258258322011,987.6761420492471,165978.65625,3.55,3.775,0.4500000000000002,0.11920529801324509,165047.734375,930.921875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
737,8892,905,849-1267,389.93963172544784,165.36821100490405,0.9989846913894842,494.10713687076895,178.1451999830163,1033.8297025126453,77930.78125,3.55,3.775,0.4500000000000002,0.11920529801324509,77430.84375,499.9375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
738,6159,1302,1268-1678,545.9043746036518,193.12903690928584,0.9991158602668286,717.9593787478449,246.38034455672553,1621.3450394248225,120694.1328125,3.55,3.775,0.4500000000000002,0.11920529801324509,119531.0390625,1163.09375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
739,671,2311,2093-2500,438.85093562901864,151.4172723932681,0.9997738065383232,124.13822636250993,67.90837296195652,1132.1887327924649,208230.125,3.55,3.775,0.4500000000000002,0.11920529801324509,208755.40625,525.28125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
740,8566,150,101-159,139.64928220667431,66.63173965935086,0.9919397141830059,183.76218401288756,86.53398729407269,326.8580995023877,9701.48828125,4.0,3.825,1.35,0.35294117647058826,9378.154296875,323.333984375,3.55,0.4500000000000002,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
741,2412,1034,849-1267,421.35228675270406,168.0833745584239,0.9990658441563288,234.1631531713141,121.88313625169837,1157.581148499646,90720.6796875,3.55,3.775,0.4500000000000002,0.11920529801324509,90008.78125,711.8984375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
742,3954,2441,2093-2500,158.24619696478476,71.40752113514776,0.9999726181590757,110.62979121518504,61.22178583559783,425.47458861979186,215892.234375,3.55,3.775,0.4500000000000002,0.11920529801324509,216241.265625,349.03125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
743,3844,1813,1679-2092,631.326548760706,212.70899736673107,0.9993497384508127,975.578385650946,342.47964079483694,1886.7403432905742,168329.765625,3.55,3.775,0.4500000000000002,0.11920529801324509,170357.4375,2027.671875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
744,5842,1857,1679-2092,866.9537345793809,291.01113626072095,0.9987999452045003,1144.4919756483866,395.20400602921194,2540.5419841435623,176293.546875,3.55,3.775,0.4500000000000002,0.11920529801324509,173604.578125,2688.96875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
745,447,1106,849-1267,423.7626571632651,179.22996935530952,0.999199669540047,458.7756029670073,185.72830332880434,1188.345786827089,99531.78125,3.55,3.775,0.4500000000000002,0.11920529801324509,97981.8515625,1549.9296875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
746,5221,2397,2093-2500,270.2857085754627,107.2759399159307,0.9999177190143288,420.80986044598404,151.6790187669837,739.6452882635097,212289.59375,3.55,3.775,0.4500000000000002,0.11920529801324509,214091.640625,1802.046875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
747,1037,1946,1679-2092,425.2128962575401,150.29989053105894,0.9997315026314655,219.4191529028272,110.99837593410327,897.4770475888089,181166.765625,3.55,3.775,0.4500000000000002,0.11920529801324509,181559.703125,392.9375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
748,6476,143,101-159,136.31280096612895,62.18501874395454,0.9919819273635131,167.18642210812888,69.66205762780231,333.8140312261244,9495.494140625,4.0,3.825,1.35,0.35294117647058826,9113.2373046875,382.2568359375,3.55,0.4500000000000002,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
749,201,152,101-159,163.50727534539965,73.35803050613299,0.9887679093025029,222.0993328206265,91.25156568444294,384.397423112707,9840.4072265625,4.0,3.825,1.35,0.35294117647058826,9605.2265625,235.1806640625,3.55,0.4500000000000002,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
750,5737,2111,2093-2500,1268.5925602783814,326.0026577015089,0.9979514869777648,1668.7551960376209,425.0644425101902,3807.8593806103527,194236.4375,3.55,3.775,0.4500000000000002,0.11920529801324509,194729.90625,493.46875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
751,9627,898,849-1267,421.7864148095787,179.88515875987179,0.9987719815741042,487.91329776070313,169.6402747112772,1131.1861825520239,75369.5078125,4.0,3.775,0.4500000000000002,0.11920529801324509,76930.8125,1561.3046875,3.55,0.4500000000000002,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
752,3632,2383,2093-2500,552.1654057566956,163.5550718983526,0.9996598153592176,946.0754185749098,260.63671875,1621.6288085474916,211859.765625,3.55,3.775,0.4500000000000002,0.11920529801324509,212479.40625,619.640625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
753,1631,1491,1268-1678,775.381361068156,259.0298868893831,0.9985892626426077,1318.3567587002497,387.0242972995924,2361.111495236534,143611.953125,3.55,3.775,0.4500000000000002,0.11920529801324509,137587.09375,6024.859375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
754,2634,263,160-279,191.46005853481083,92.73824604332965,0.9952952207685202,126.27230998340106,64.02460645592731,434.503077495909,17651.208984375,4.0,3.825,1.35,0.35294117647058826,17129.76171875,521.447265625,4.0,0.0,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
755,9580,1499,1268-1678,436.49905736433897,180.60200413254447,0.999543662943538,656.8001091895135,229.86672044836956,1193.7833373760716,138852.65625,3.55,3.775,0.4500000000000002,0.11920529801324509,138930.609375,77.953125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
756,224,1655,1268-1678,657.2601782330038,247.70718735258683,0.9991706165205426,1164.4342989504103,439.023193359375,1946.5406640507597,159603.703125,3.55,3.775,0.4500000000000002,0.11920529801324509,155382.0,4221.703125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
757,2941,1105,849-1267,527.381370190662,227.14511172671112,0.998812663804411,753.9771812320489,328.17153001868206,1504.9403840778045,97329.1875,3.55,3.775,0.4500000000000002,0.11920529801324509,98977.2109375,1648.0234375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
758,1123,642,428-848,448.54962170725537,188.9734458745542,0.9972050464490687,330.8003518396691,140.25040867017663,1225.9274542144028,53200.66015625,3.55,3.575,0.8500000000000001,0.2377622377622378,51730.0234375,1470.63671875,3.55,0.0,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
759,973,1174,849-1267,347.9151278776881,155.55627627988068,0.9995275847307667,223.12795362759357,117.94599715523098,943.3482764968987,105552.3515625,3.55,3.775,0.4500000000000002,0.11920529801324509,105976.6875,424.3359375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
760,27,2131,2093-2500,569.1933504240541,188.83492548217774,0.9995776398295648,387.0769743367294,161.26170813519022,1464.6851983661354,194962.375,3.55,3.775,0.4500000000000002,0.11920529801324509,196682.703125,1720.328125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
761,7244,1437,1268-1678,536.355647842015,208.51201879139776,0.9992551247455073,559.9953174225826,181.98460852581522,1479.9800402945655,130099.03125,3.55,3.775,0.4500000000000002,0.11920529801324509,132735.296875,2636.265625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
762,5674,2267,2093-2500,2288.0700871460976,489.1980190472147,0.9935437822364734,2492.6837776427883,616.8030103600544,6488.106592193247,204555.546875,3.55,3.775,0.4500000000000002,0.11920529801324509,204410.734375,144.8125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
763,7436,883,849-1267,527.6964150847873,207.72414950800356,0.997900826860774,571.7409715205075,248.65653659986413,1491.574640607537,75243.96875,3.55,3.775,0.4500000000000002,0.11920529801324509,73912.640625,1331.328125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
764,4022,1045,849-1267,517.0755805700785,218.219906005594,0.9986823337370976,405.08165803655993,168.08127759850544,1428.9274824996658,92852.7265625,3.55,3.775,0.4500000000000002,0.11920529801324509,91154.53125,1698.1953125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
765,8448,1242,849-1267,427.92947847212633,179.62823315535834,0.9993758878673106,333.69891681519374,180.26762589164403,1071.4102321754801,114319.96875,3.55,3.775,0.4500000000000002,0.11920529801324509,113180.5703125,1139.3984375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
766,6035,2297,2093-2500,338.91682701266467,126.80212780018682,0.999864062188731,337.1097507532637,127.63862941576087,947.5162619325874,206692.71875,3.55,3.775,0.4500000000000002,0.11920529801324509,208104.453125,1411.734375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
767,403,426,280-427,353.9262751816419,137.2108889670994,0.9949879443146462,467.8531244576103,163.12970501443615,990.16207699549,32098.466796875,3.55,3.575,0.8500000000000001,0.2377622377622378,29941.466796875,2157.0,3.55,0.0,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
768,8881,431,428-848,240.19890267284694,108.09296758820906,0.9975909540701571,304.15149675067147,131.7137690005095,557.7627874652372,30217.25,3.55,3.825,1.35,0.35294117647058826,31247.130859375,1029.880859375,3.55,0.0,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
769,1258,2142,2093-2500,1067.211710379619,313.8713079211691,0.9985395340080054,845.9598788939736,302.27475373641306,2963.4031092329647,194753.34375,3.55,3.775,0.4500000000000002,0.11920529801324509,198287.359375,3534.015625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
770,7367,390,280-427,262.3200164076285,117.20714617180202,0.9965808179985368,353.87514699069783,152.9991746985394,689.4379158744823,27754.654296875,3.55,3.575,0.8500000000000001,0.2377622377622378,26660.119140625,1094.53515625,4.0,0.4500000000000002,3.825,0.25,1.35,0.5,0.35294117647058826,0.11517893870835047
771,9420,1203,849-1267,516.174785662357,198.53907924194337,0.9989797268617079,744.7398545470787,253.32521654211956,1459.460394797266,104095.5078125,3.55,3.775,0.4500000000000002,0.11920529801324509,107518.90625,3423.3984375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
772,3876,1556,1268-1678,397.54462670850535,177.87891994051725,0.9996463866657411,462.06011593056354,190.36532990828803,1075.8430097613325,143207.921875,3.55,3.775,0.4500000000000002,0.11920529801324509,145167.546875,1959.625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
773,3505,1841,1679-2092,429.2693003761015,169.97530914439326,0.9996976921234159,153.9113999423028,93.13489300271739,1095.7917290053965,171728.265625,3.55,3.775,0.4500000000000002,0.11920529801324509,171931.8125,203.546875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
774,2250,708,428-848,353.4747412055738,153.80092587373153,0.9983965143363571,392.0389581926569,181.34070885699728,953.3864239011638,55926.125,4.0,3.575,0.8500000000000001,0.2377622377622378,57162.73046875,1236.60546875,3.55,0.4500000000000002,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
775,360,1962,1679-2092,486.50258099160567,187.9783584294858,0.9996563183878975,412.5184321761525,186.27194081182066,1383.4597883543695,183702.578125,3.55,3.775,0.4500000000000002,0.11920529801324509,182362.0,1340.578125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
776,7733,375,280-427,217.38221596290316,99.6639006499249,0.9974508247648242,191.99143893436607,89.34221350628397,511.76674247597794,26362.751953125,3.55,3.575,0.8500000000000001,0.2377622377622378,25638.4453125,724.306640625,3.55,0.0,3.825,0.25,1.35,0.5,0.35294117647058826,0.11517893870835047
777,8923,1371,1268-1678,526.2664685425219,200.09390571448284,0.9992160342182098,462.46858175459664,202.5098717730978,1458.1294213200767,124172.2109375,3.55,3.775,0.4500000000000002,0.11920529801324509,125264.6171875,1092.40625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
778,4636,2033,1679-2092,1641.3628383263583,378.97309935408884,0.9964646098572867,2720.237774525904,662.7145465353261,4963.107799490018,189400.5,3.55,3.775,0.4500000000000002,0.11920529801324509,189007.6875,392.8125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
779,327,858,849-1267,384.23747818667636,167.31022354311736,0.9987942390729182,192.66387898204746,109.01857060971467,901.2024573224944,72844.2265625,3.55,3.775,0.4500000000000002,0.11920529801324509,72779.171875,65.0546875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
780,704,1814,1679-2092,432.9402025855934,189.1711159958549,0.9996776396233139,405.4172852085231,177.4948199728261,1189.5100588322487,169575.734375,3.55,3.775,0.4500000000000002,0.11920529801324509,168972.296875,603.4375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
781,8079,1068,849-1267,438.5615698641769,180.53889587667715,0.9990859808628818,586.586698937337,227.76164444633153,1252.048981115577,92298.9296875,3.55,3.775,0.4500000000000002,0.11920529801324509,93883.2109375,1584.28125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
782,1937,2288,2093-2500,1135.7672756367322,276.6605827063519,0.9984148924147658,1731.1080556233328,442.931396484375,3326.48251576996,206193.796875,3.55,3.775,0.4500000000000002,0.11920529801324509,206802.5625,608.765625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
783,2698,2305,2093-2500,302.0201683248963,131.3279312641973,0.9998929733286581,350.9822045865704,152.20937712296197,763.7752703445976,207874.578125,3.55,3.775,0.4500000000000002,0.11920529801324509,209429.0625,1554.484375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
784,4910,890,849-1267,471.7263676644216,197.6731672088623,0.9983358629105664,675.6651194651835,279.8248397163723,1240.6579062253602,73778.8671875,3.55,3.575,0.8500000000000001,0.2377622377622378,76419.4296875,2640.5625,3.55,0.0,3.775,0.19999999999999973,0.4500000000000002,0.3999999999999999,0.11920529801324509,0.1185569397489927
785,3710,944,849-1267,363.7554835368171,167.73143796864386,0.9991507155233654,201.041234911851,98.45187775985055,950.4461061633863,80984.3828125,3.55,3.775,0.4500000000000002,0.11920529801324509,81079.1484375,94.765625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
786,842,533,428-848,275.4805117123591,126.19262984124889,0.998043849162796,448.98208554587467,178.43896219004756,738.9593092804051,39262.6640625,4.0,3.825,1.35,0.35294117647058826,38924.11328125,338.55078125,4.0,0.0,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
